title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
ZINC000000000509_mirtazapin,-43.0505371744002,-155.020516931301,5.03000367970026,-0.496280008000014,-19.4753546541,-3.09500157900001,0.0,157.6713391202,,-27.6647268769002,4.7805785121,-0.741057169999998,5.0300036803,0.0,0.0407749830599995,0.0,0.0,-0.0196784545000099,,0.4705354731,36.2906025744,61.9145149313,18.5717459203,0.0,-4.8063470539,0.0,0.0,-66.1978326802,,26.8085214569,-14658.6231614,-10550.465835,1455.40762577,-200.08180468,-857.710444145,-39.578542435,-48.8536313209,-2580.03789071,,-1837.30263891,36.2906025744,61.9145149313,18.5717459203,0.0,-4.8063470539,0.0,0.0,-66.1978326802,,26.8085214569,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-47.8311156865002,-154.279459761301,-5.99811755819246e-10,-0.496280008000014,-19.51612963716,-3.09500157900001,0.0,157.6910175747,,-28.1352623500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.15252685872,-3.22879028808,-10.7741295530065
ZINC000000491073_galantamin,-42.6188146018994,-66.7021056455196,2.5474913562,-0.351065217000013,-23.4009285376101,-2.2832428652,0.0,78.4042566294002,,-30.8332203974003,2.5781748088,-0.19990169502,2.5474913553,0.0,0.0207828650700002,0.0,0.0,0.0254418947000001,,0.1843603887,18.4386682019,-1.58488555448,22.1339372538,0.0,-4.77369087539,0.0,0.0,-14.4901148994,,17.1534222774,-14676.0433732,-10525.6468242,1456.48730478,-199.936589889,-861.60336185,-38.7667837212,-48.8536313209,-2607.59725542,,-1850.12623161,18.4386682019,-1.58488555448,22.1339372538,0.0,-4.77369087539,0.0,0.0,-14.4901148994,,17.1534222774,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-45.1969894107006,-66.5022039504984,8.99945007404312e-10,-0.351065217000013,-23.4217114026801,-2.2832428652,0.0,78.3788147347004,,-31.0175807861003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.02946736199524,-3.04420104299286,-10.537415790896
ZINC000001530637_fluoxetin_2,-27.9749998928201,-66.1785730683168,6.15330767060004,-1.171005017,-17.20227034981,-2.9818422486,0.0,90.8790796947997,,-37.4736965631,5.18546146618,-0.4719260750964,6.153307671,0.0,0.77800540965,0.0,0.0,-0.1416404273,,-1.1322851121,7.00145739282,0.0977998683174,5.9603923794,0.0,-4.50980621319,0.0,0.0,-13.8507052548,,19.3037766131,-14672.8367693,-10523.4406062,1443.91957622,-200.756529689,-855.140819,-39.4653831046,-48.8536313209,-2594.48302271,,-1854.61635344,7.00145739282,0.0977998683174,5.9603923794,0.0,-4.50980621319,0.0,0.0,-13.8507052548,,19.3037766131,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-33.1604613590007,-65.7066469932197,-3.99950295104645e-10,-1.171005017,-17.98027575946,-2.9818422486,0.0,91.0207201221001,,-36.3414114510001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.27159090421818,-1.90738635632727,-6.83811038671463
ZINC000000491073_galantamin,-22.2424098122992,-69.1041078792405,3.02002230690005,-1.538511298,-13.6331264741,-0.762713567400006,0.0,95.0800790573003,,-35.3040519972003,3.1301947867,0.95532020336,3.0200223144,0.0,-0.0201708422400007,0.0,0.0,-0.265204687299999,,-0.559772201599998,17.1172006123,-2.37332412076,22.4687372231,0.0,-4.8802480499,0.0,0.0,-15.0923571773,,16.9943927372,-14656.988436,-10528.837265,1457.2946357,-201.12403597,-851.942116961,-37.2462544234,-48.8536313209,-2591.52367527,,-1854.75609275,17.1172006123,-2.37332412076,22.4687372231,0.0,-4.8802480499,0.0,0.0,-15.0923571773,,16.9943927372,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-25.3726045989988,-70.059428082599,-7.49992068449501e-09,-1.538511298,-13.61295563186,-0.762713567400006,0.0,95.3452837446002,,-34.7442797956003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.05916237201429,-1.58874355802143,-5.4993908810702
ZINC000001851149 (1)_Arepiprazole,-43.2453559956593,-74.0062511930009,0.115215578400012,-0.958159310000013,-20.8714961163,-3.2070293443,0.0,106.9944066272,,-51.3120423350001,3.63379451007,0.2878268543,0.115215582099999,0.0,2.37908092623,0.0,0.0,-0.29319022,,1.1448613674,-6.01345880434,-32.372762107,24.4965616216,0.0,-8.6066383267,0.0,0.0,-17.7928316372,,28.262211645,-14701.1220416,-10563.7388463,1456.41765337,-200.543683982,-862.90687688,-39.6905702003,-48.8536313209,-2582.30982216,,-1859.49626418,-6.01345880434,-32.372762107,24.4965616216,0.0,-8.6066383267,0.0,0.0,-17.7928316372,,28.262211645,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-46.8791505057288,-74.2940780473,-3.70005182048772e-09,-0.958159310000013,-23.25057704253,-3.2070293443,0.0,107.2875968472,,-52.4569037024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.44151186652333,-2.162267799785,-9.82581607811644
ZINC000001851149,-43.2453559956593,-74.0062511930009,0.115215578400012,-0.958159310000013,-20.8714961163,-3.2070293443,0.0,106.9944066272,,-51.3120423350001,3.63379451007,0.2878268543,0.115215582099999,0.0,2.37908092623,0.0,0.0,-0.29319022,,1.1448613674,-6.01345880434,-32.372762107,24.4965616216,0.0,-8.6066383267,0.0,0.0,-17.7928316372,,28.262211645,-14701.1220416,-10563.7388463,1456.41765337,-200.543683982,-862.90687688,-39.6905702003,-48.8536313209,-2582.30982216,,-1859.49626418,-6.01345880434,-32.372762107,24.4965616216,0.0,-8.6066383267,0.0,0.0,-17.7928316372,,28.262211645,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-46.8791505057288,-74.2940780473,-3.70005182048772e-09,-0.958159310000013,-23.25057704253,-3.2070293443,0.0,107.2875968472,,-52.4569037024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.44151186652333,-2.162267799785,-9.82581607811644
ZINC000001530638_fluoxetin_1,-21.6378986597902,-70.6348419429833,12.2549822569199,-0.752161174999998,-22.2112411769001,-3.2621582244,0.0,91.3902960799001,,-28.4227744517,12.84547563561,0.18486650602,12.25498225742,0.0,0.32918457959,0.0,0.0,-0.393842876800001,,0.4702851694,6.36413655979,0.148176142984,5.31522747308,0.0,-4.4080212081,0.0,0.0,-13.8559963299,,19.1647504817,-14667.1369889,-10527.8464988,1449.3760859,-200.337685847,-860.048004822,-39.7456990804,-48.8536313209,-2593.9770974,,-1845.70445746,6.36413655979,0.148176142984,5.31522747308,0.0,-4.4080212081,0.0,0.0,-13.8559963299,,19.1647504817,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-34.4833742953997,-70.8197084490039,-4.99994712299667e-10,-0.752161174999998,-22.5404257564901,-3.2621582244,0.0,91.7841389567002,,-28.8930596211001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.983540848172727,-1.47531127225909,-5.28909169398561
ZINC000018324776_vardenafil,-80.6675597652993,-186.165612852699,-0.443835208199971,-1.31608719300002,-19.40423104314,-5.9120775962,0.0,179.8957195795,,-47.3214355156999,6.94934686929999,-8.0535261694,-0.443835203700001,0.0,3.38287322345,0.0,0.0,5.3092780424,,6.7545569765,-76.8101992347,-51.8794191473,25.7547299382,0.0,-8.19236009186,0.0,0.0,-64.9154790795,,22.4223291457,-14809.3409858,-10695.404865,1457.1167709,-200.901611865,-861.025333572,-42.3956184522,-48.8536313209,-2556.53115665,,-1861.34553986,-76.8101992347,-51.8794191473,25.7547299382,0.0,-8.19236009186,0.0,0.0,-64.9154790795,,22.4223291457,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-87.6169066345992,-178.112086683301,-4.49995241069701e-09,-1.31608719300002,-22.7871042665901,-5.9120775962,0.0,174.5864415371,,-54.0759924921999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.37257528721471,-3.55886293082206,-17.8217266005652
767,37.3535873689998,202.4924403,0.110773753320245,0.0,0.0,0.0,0.0,-166.262846895,,1.01322021999999,0.402949083999999,0.0,0.11077375392,0.0,0.0,0.0,0.0,0.292175329000003,,0.0,-105.757392669,0.0,2.75074566668,0.0,0.0,0.0,0.0,-108.508138335,,0.0,-14720.2670321,-10254.8673927,1434.66739559,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2946.28238238,,-1835.43321327,-105.757392669,0.0,2.75074566668,0.0,0.0,0.0,0.0,-108.508138335,,0.0,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,36.9506382849995,202.4924403,-5.99811755819246e-10,0.0,0.0,0.0,0.0,-166.555022224,,1.01322021999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.33839684225,14.007595263375,15.6533862618147
3108,-37.6439075301096,-16.7464230093992,7.08802783200008,-1.298114274,-22.25594476655,-3.6361958939,0.0,56.3248527186001,,-57.1201101567001,8.21162914269,-0.475586012699999,7.0880278317,0.0,0.1202626441,0.0,0.0,-0.408960532,,1.8878852117,6.92954653011,-52.4658243906,33.827059248,0.0,-2.24592558545,0.0,0.0,-11.1537742586,,38.9680115167,-14682.5775878,-10526.5720804,1472.72096325,-200.883638946,-857.930612789,-40.1197367499,-48.8536313209,-2626.34031869,,-1854.59853213,6.92954653011,-52.4658243906,33.827059248,0.0,-2.24592558545,0.0,0.0,-11.1537742586,,38.9680115167,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-45.8555366727996,-16.2708369966986,3.00133251585066e-10,-1.298114274,-22.37620741065,-3.6361958939,0.0,56.7338132506002,,-59.0079953684001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.04566409805833,-1.5684961470875,-8.2128836022176
ZINC000000643046_persantin,-37.7172330854901,-16.7466934058994,7.08332412640016,-1.298224092,-22.25662404984,-3.637081049,0.0,56.2509979946999,,-57.1129326049002,8.17955795261,-0.474926658000001,7.0833241272,0.0,0.12101499574,0.0,0.0,-0.4462991929,,1.8964446806,6.96426778549,-52.4655625941,33.8404422236,0.0,-2.24680212416,0.0,0.0,-11.1167795547,,38.9529698349,-14682.6161921,-10526.572089,1472.72964252,-200.883748764,-857.932168611,-40.120621905,-48.8536313209,-2626.37717871,,-1854.60639626,6.96426778549,-52.4655625941,33.8404422236,0.0,-2.24680212416,0.0,0.0,-11.1167795547,,38.9529698349,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-45.8967910380998,-16.2717667478992,-7.9990059020929e-10,-1.298224092,-22.3776390455799,-3.637081049,0.0,56.6972971875998,,-59.0093772855003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.04770091904167,-1.5715513785625,-8.22888125737831
ZINC000000000509_mirtazapin,-28.6985845068994,-63.2505995931588,1.63102332659992,-0.480474717000021,-17.5839324042499,-3.1886344104,0.0,82.7398594061001,,-28.5658261072001,2.7011392489,0.09470260351,1.6310233336,0.0,-0.00248746826000001,0.0,0.0,-0.130440908699999,,1.1083416887,29.4476852069,1.07114009316,17.6639556734,0.0,-4.39228361075,0.0,0.0,-13.8874577861,,28.9923308372,-14651.1141261,-10519.5392925,1451.10085517,-200.065999389,-855.404958452,-39.6721752664,-48.8536313209,-2602.65899553,,-1836.01992876,29.4476852069,1.07114009316,17.6639556734,0.0,-4.39228361075,0.0,0.0,-13.8874577861,,28.9923308372,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-31.3997237557996,-63.3453021966689,-6.99992597219534e-09,-0.480474717000021,-17.58144493599,-3.1886344104,0.0,82.8703003147998,,-29.6741677959003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.434929225345,-2.1523938380175,-7.18230915941076
ZINC000001548097_iloperidone,-42.6694727019003,-74.0184431562284,3.14128897959995,-0.0222967130000029,-20.6532416142099,-4.8975199026,0.0,103.5357327445,,-49.7549931246001,4.6202762732,0.27738431595,3.1412889787,0.0,0.000386305030000145,0.0,0.0,0.0618957532000017,,1.1393209203,15.8107922019,-4.01662434377,19.7888492104,0.0,-3.90157700479,0.0,0.0,-19.3660051945,,23.3061495346,-14678.7219073,-10535.3949005,1454.73601436,-199.607821385,-857.983561056,-41.3810607586,-48.8536313209,-2587.3416696,,-1862.89527708,15.8107922019,-4.01662434377,19.7888492104,0.0,-3.90157700479,0.0,0.0,-19.3660051945,,23.3061495346,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-47.2897489750994,-74.2958274721786,8.99945007404312e-10,-0.0222967130000029,-20.65362791924,-4.8975199026,0.0,103.4738369913,,-50.8943140449001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.3764346032871,-2.06465190493065,-9.62327375657246
ZINC000003800706_Citalopram_1,-16.1352745790009,-77.7069350124002,6.18146048159997,-0.573026219000013,-18.79718527026,-0.119139200600003,0.0,114.687120472,,-39.8075698989001,8.3718190487,1.1981732988,6.1814604833,0.0,0.8101444106,0.0,0.0,-0.9934389365,,1.1754797925,28.578825479,19.9428422124,11.3820106184,0.0,-6.10017893874,0.0,0.0,-14.798742012,,18.1528935989,-14639.4196759,-10515.1239258,1449.36934727,-200.158550891,-858.326106646,-36.6026800566,-48.8536313209,-2571.62301869,,-1858.10110979,28.578825479,19.9428422124,11.3820106184,0.0,-6.10017893874,0.0,0.0,-14.798742012,,18.1528935989,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-24.5070936277007,-78.9051083112008,-1.70007297128905e-09,-0.573026219000013,-19.6073296808599,-0.119139200600003,0.0,115.6805594085,,-40.9830496914001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.672303107458333,-1.0084546611875,-3.86191160626005
ZINC000001548097_iloperidone,-57.5067428915991,-74.4475295998309,2.64085505620005,-1.886720513,-21.10252687028,-4.60915549990001,0.0,98.7511821131002,,-56.8528475727003,2.6040258668,0.24872128392,2.6408550551,0.0,0.159351136,0.0,0.0,-0.168903928199999,,-0.275997679900001,17.5513186916,-7.28913780017,20.8946780038,0.0,-4.01235164172,0.0,0.0,-18.5833791831,,26.5415093127,-14691.818651,-10539.0965004,1455.34140923,-201.472245185,-858.543620949,-41.0926963559,-48.8536313209,-2591.34359422,,-1866.75777175,17.5513186916,-7.28913780017,20.8946780038,0.0,-4.01235164172,0.0,0.0,-18.5833791831,,26.5415093127,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-60.110768758399,-74.6962508837496,1.10003384179436e-09,-1.886720513,-21.26187800628,-4.60915549990001,0.0,98.9200860413002,,-56.5768498928003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.85505622230968,-2.78258433346452,-12.9695328920728
ZINC000000004724_oxcarbamazepin,-5.46397260258891,-15.1330550852981,7.51326487889992,-1.84572936000001,-10.95801895767,-3.0768528172,0.0,44.3566398622197,,-26.3202212257002,10.18141601927,-2.375273131,7.5132648828,0.0,0.37231365358,0.0,0.0,1.09425924594,,3.576851368,-7.41985479741,-56.1601956147,30.7840830211,0.0,-2.57237394733,0.0,0.0,-9.38894869222,,29.9175804357,-14664.7470542,-10528.6530837,1470.10322407,-201.431254032,-846.959135342,-39.5603936732,-48.8536313209,-2636.54370598,,-1832.84907428,-7.41985479741,-56.1601956147,30.7840830211,0.0,-2.57237394733,0.0,0.0,-9.38894869222,,29.9175804357,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-15.6453886218587,-12.7577819542985,-3.89991328120232e-09,-1.84572936000001,-11.33033261125,-3.0768528172,0.0,43.2623806162796,,-29.8970725937002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.287577505399474,-0.431366258099211,-1.38523441012762
ZINC000000006016_venlafaxin_1,-25.5316534306075,-58.1370657674997,3.80681219940016,-0.384493438000021,-23.4029957443,-1.9896912649,0.0,87.8989795788002,,-33.3231989830001,7.964021798754,1.00191491684,3.8068121998,0.0,0.2042686342,0.0,0.0,-0.682679135799999,,3.6337051837,0.488396730606,-10.5856095325,12.5498203406,0.0,-4.6219146317,0.0,0.0,-12.8062238088,,15.952324363,-14676.9064835,-10526.0825083,1448.16250871,-199.97001811,-861.453652813,-38.4732321209,-48.8536313209,-2596.41864138,,-1853.81730811,0.488396730606,-10.5856095325,12.5498203406,0.0,-4.6219146317,0.0,0.0,-12.8062238088,,15.952324363,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-33.4956752293601,-59.1389806843399,-3.99722921429202e-10,-0.384493438000021,-23.6072643785,-1.9896912649,0.0,88.5816587146001,,-36.9569041667003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.27658267153,-1.914874007295,-6.38973076339045
ZINC000100003200_amantadin_2,-13.9638458360005,-71.9196922207993,0.772802307999882,-1.034141672,-12.06902420857,0.0,0.0,84.6608468374002,,-14.3746369310002,1.34253686499994,0.0300156125999997,0.772802307999996,0.0,0.000336441989999825,0.0,0.0,-0.0115033707999999,,0.550885874999977,618.627812336,-17.2030966792,481.377750642,0.0,-1.11023267143,0.0,0.0,-14.2350727374,,169.798463781,-14047.1992603,-10546.4826219,1913.95642912,-200.619666344,-846.607999317,-36.483540856,-48.8536313209,-2601.08562305,,-1681.02260664,618.627812336,-17.2030966792,481.377750642,0.0,-1.11023267143,0.0,0.0,-14.2350727374,,169.798463781,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-15.3063827009992,-71.9497078334007,0.0,-1.034141672,-12.06936065056,0.0,0.0,84.6723502082,,-14.9255228060001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.07414198738462,-1.61121298107692,-3.91698294585119
ZINC000000601255_amisulpride_1,-38.0110146538991,-77.2698016034992,4.53966874439993,-1.392239136,-11.569097694402,-1.8407717324,0.0,90.0484198095,,-40.5271930189001,6.6674674427,0.260129584400005,4.5396687464,0.0,0.108340145345,0.0,0.0,-0.0410157300000016,,1.8003446965,-86.9964901461,-92.9379349965,21.8455591556,0.0,-0.983318264598,0.0,0.0,-28.8192846495,,13.8984886089,-14776.8707316,-10627.5675696,1458.19110407,-200.977763808,-845.981158396,-38.3243125884,-48.8536313209,-2610.28226199,,-1863.0751379,-86.9964901461,-92.9379349965,21.8455591556,0.0,-0.983318264598,0.0,0.0,-28.8192846495,,13.8984886089,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-44.6784820966004,-77.5299311878989,-1.99997884919867e-09,-1.392239136,-11.677437839747,-1.8407717324,0.0,90.0894355395003,,-42.3275377154002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.520440586156,-2.280660879234,-9.0097495711639
ZINC000000896698_venlafaxin_2,-23.4085290215698,-70.7744912728995,2.68230554540014,-1.05664229800001,-19.27449880532,-1.2238843259,0.0,91.8614550047,,-25.6227729024001,6.59752381539,0.2079817534,2.6823055522,0.0,0.26359496458,0.0,0.0,-0.0658278717999998,,3.5094694171,2.04601472157,-10.3662421271,15.7447715346,0.0,-5.45368405368,0.0,0.0,-13.4964522747,,15.6176216424,-14673.2257411,-10538.5005664,1450.23295325,-200.64216697,-858.156925296,-37.7074251819,-48.8536313209,-2593.14639442,,-1846.45158475,2.04601472157,-10.3662421271,15.7447715346,0.0,-5.45368405368,0.0,0.0,-13.4964522747,,15.6176216424,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-30.0060528369595,-70.982473026299,-6.7998371378053e-09,-1.05664229800001,-19.5380937699001,-1.2238843259,0.0,91.9272828765002,,-29.1322423194999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.17042645108,-1.75563967662,-5.85838274914735
ZINC000000004413_rivastigmin,-36.4707262871998,-70.784007394499,1.33163054970009,-0.914557561999999,-18.6386581624901,-2.8490762805,0.0,87.4223330352002,,-32.0383905431001,3.2839395318,-1.36220190876,1.3316305558,0.0,0.0260809370399997,0.0,0.0,0.7403222479,,2.5481076999,22.7593968872,10.3239199945,13.6956950703,0.0,-2.14009934551,0.0,0.0,-14.8955151152,,15.7753962831,-14665.5745562,-10517.8199204,1446.83320179,-200.500082234,-854.207499945,-39.3326171365,-48.8536313209,-2598.98457923,,-1852.70942775,22.7593968872,10.3239199945,13.6956950703,0.0,-2.14009934551,0.0,0.0,-14.8955151152,,15.7753962831,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-39.7546658189985,-69.4218054857392,-6.09998096479103e-09,-0.914557561999999,-18.66473909953,-2.8490762805,0.0,86.6820107873,,-34.5864982430001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.0261514604,-3.0392271906,-9.37461213396291
ZINC000018043251_theophyllin,-33.2990185551407,-143.487387854,1.44436106691001,-1.242727473,-3.89563681581001,-1.2940288432,0.0,139.2585448265,,-24.0821434808001,1.24868173051,-0.210128184799999,1.4973919195,0.0,-0.00145189850900002,0.0,0.0,0.0272275065999992,,-0.0643576123000003,-4.21214864486,28.340857154,5.32877936309,0.0,-0.38942616619,0.0,0.0,-52.7283149265,,15.2359559308,-14689.374394,-10572.5063637,1438.5790166,-200.828252145,-837.713805419,-37.7775696992,-48.8536313209,-2584.98116725,,-1845.29262104,-4.21214864486,28.340857154,5.32877936309,0.0,-0.38942616619,0.0,0.0,-52.7283149265,,15.2359559308,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-34.5477002856496,-143.277259669199,-0.0530308525899272,-1.242727473,-3.894184917301,-1.2940288432,0.0,139.2313173199,,-24.0177858685001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.56146296577692,-3.84219444866538,-9.34067085284234
ZINC000000020228_bupropion_2,-38.8975320118006,-94.5716176515998,5.19222548860012,-0.527574381000022,-16.75581648091,-2.31938636450001,0.0,100.2301257532,,-30.1454884300001,4.6312923722,-0.373225588199999,5.2452563357,0.0,0.12812417492,0.0,0.0,0.194021940299997,,-0.5628844904,14.5979710118,15.2559053516,11.0518787414,0.0,-2.30241713809,0.0,0.0,-21.5991589332,,12.19176299,-14676.1627878,-10536.6755453,1448.0499804,-200.113099053,-852.486976056,-38.8029272205,-48.8536313209,-2592.88043033,,-1854.40015893,14.5979710118,15.2559053516,11.0518787414,0.0,-2.30241713809,0.0,0.0,-21.5991589332,,12.19176299,-14651.8632268,-10457.359833,1431.80587617,-199.585524672,-833.428742437,-36.483540856,-48.8536313209,-2671.51139715,,-1836.44643349,-43.5288243840005,-94.1983920633993,-0.0530308470997625,-0.527574381000022,-16.88394065583,-2.31938636450001,0.0,100.0361038129,,-29.5826039396002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.4310957507375,-3.64664362610625,-10.310567855567
